filename,#CodeChurnInFile,MaxSizeCodeChurn,AvgSizeCodeChurn,#Commits,#Contributors,#MinorContributors,#ContibutorExperience,#Hunks,#LinesAdded,MaxLinesAdded,AvgLinesAdded,#LinesRemoved,MaxLinesRemoved,AvgLinesRemoved,vulnerable
httpd-trunk\srclib\apr\test\testcond.c,670,670,670,1,1.0,0.0,100.0,1.0,670,670,670,0,0,0,1
httpd-trunk\srclib\apr\test\testdir.c,264,264,264,1,1.0,0.0,100.0,1.0,264,264,264,0,0,0,1
httpd-trunk\srclib\apr\test\testdll.dsp,442,442,442,1,1.0,0.0,100.0,1.0,442,442,442,0,0,0,1
httpd-trunk\srclib\apr\test\testdso.c,263,263,263,1,1.0,0.0,100.0,1.0,263,263,263,0,0,0,1
httpd-trunk\srclib\apr\test\testdup.c,198,198,198,1,1.0,0.0,100.0,1.0,198,198,198,0,0,0,1
httpd-trunk\srclib\apr\test\testenv.c,144,144,144,1,1.0,0.0,100.0,1.0,144,144,144,0,0,0,1
httpd-trunk\srclib\apr\test\testfile.c,1014,1014,1014,1,1.0,0.0,100.0,1.0,1014,1014,1014,0,0,0,1
httpd-trunk\srclib\apr\test\testfilecopy.c,138,138,138,1,1.0,0.0,100.0,1.0,138,138,138,0,0,0,1
httpd-trunk\srclib\apr\test\testfileinfo.c,263,263,263,1,1.0,0.0,100.0,1.0,263,263,263,0,0,0,1
httpd-trunk\srclib\apr\test\testflock.c,104,104,104,1,1.0,0.0,100.0,1.0,104,104,104,0,0,0,1
httpd-trunk\srclib\apr\test\testflock.h,27,27,27,1,1.0,0.0,100.0,1.0,27,27,27,0,0,0,1
httpd-trunk\srclib\apr\test\testfmt.c,154,154,154,1,1.0,0.0,100.0,1.0,154,154,154,0,0,0,1
httpd-trunk\srclib\apr\test\testfnmatch.c,256,256,256,1,1.0,0.0,100.0,1.0,256,256,256,0,0,0,1
httpd-trunk\srclib\apr\test\testglobalmutex.c,135,135,135,1,1.0,0.0,100.0,1.0,135,135,135,0,0,0,1
httpd-trunk\srclib\apr\test\testglobalmutex.h,27,27,27,1,1.0,0.0,100.0,1.0,27,27,27,0,0,0,1
httpd-trunk\srclib\apr\test\testhash.c,540,540,540,1,1.0,0.0,100.0,1.0,540,540,540,0,0,0,1
httpd-trunk\srclib\apr\test\testipsub.c,177,177,177,1,1.0,0.0,100.0,1.0,177,177,177,0,0,0,1
httpd-trunk\srclib\apr\test\testlfs.c,373,373,373,1,1.0,0.0,100.0,1.0,373,373,373,0,0,0,1
httpd-trunk\srclib\apr\test\testlib.dsp,442,442,442,1,1.0,0.0,100.0,1.0,442,442,442,0,0,0,1
httpd-trunk\srclib\apr\test\testlock.c,333,333,333,1,1.0,0.0,100.0,1.0,333,333,333,0,0,0,1
httpd-trunk\srclib\apr\test\testlockperf.c,286,286,286,1,1.0,0.0,100.0,1.0,286,286,286,0,0,0,1
httpd-trunk\srclib\apr\test\testmmap.c,154,154,154,1,1.0,0.0,100.0,1.0,154,154,154,0,0,0,1
httpd-trunk\srclib\apr\test\testmutexscope.c,219,219,219,1,1.0,0.0,100.0,1.0,219,219,219,0,0,0,1
httpd-trunk\srclib\apr\test\testnames.c,349,349,349,1,1.0,0.0,100.0,1.0,349,349,349,0,0,0,1
httpd-trunk\srclib\apr\test\testoc.c,120,120,120,1,1.0,0.0,100.0,1.0,120,120,120,0,0,0,1
httpd-trunk\srclib\apr\test\testpath.c,138,138,138,1,1.0,0.0,100.0,1.0,138,138,138,0,0,0,1
httpd-trunk\srclib\apr\test\testpipe.c,205,205,205,1,1.0,0.0,100.0,1.0,205,205,205,0,0,0,1
httpd-trunk\srclib\apr\test\testpoll.c,877,877,877,1,1.0,0.0,100.0,1.0,877,877,877,0,0,0,1
httpd-trunk\srclib\apr\test\testpools.c,156,156,156,1,1.0,0.0,100.0,1.0,156,156,156,0,0,0,1
httpd-trunk\srclib\apr\test\testproc.c,169,169,169,1,1.0,0.0,100.0,1.0,169,169,169,0,0,0,1
httpd-trunk\srclib\apr\test\testprocmutex.c,210,210,210,1,1.0,0.0,100.0,1.0,210,210,210,0,0,0,1
httpd-trunk\srclib\apr\test\testrand.c,359,359,359,1,1.0,0.0,100.0,1.0,359,359,359,0,0,0,1
httpd-trunk\srclib\apr\test\testshm.c,291,291,291,1,1.0,0.0,100.0,1.0,291,291,291,0,0,0,1
httpd-trunk\srclib\apr\test\testshm.h,33,33,33,1,1.0,0.0,100.0,1.0,33,33,33,0,0,0,1
httpd-trunk\srclib\apr\test\testshmconsumer.c,94,94,94,1,1.0,0.0,100.0,1.0,94,94,94,0,0,0,1
httpd-trunk\srclib\apr\test\testshmproducer.c,89,89,89,1,1.0,0.0,100.0,1.0,89,89,89,0,0,0,1
httpd-trunk\srclib\apr\test\testsleep.c,53,53,53,1,1.0,0.0,100.0,1.0,53,53,53,0,0,0,1
httpd-trunk\srclib\apr\test\testsock.c,446,446,446,1,1.0,0.0,100.0,1.0,446,446,446,0,0,0,1
httpd-trunk\srclib\apr\test\testsock.h,34,34,34,1,1.0,0.0,100.0,1.0,34,34,34,0,0,0,1
httpd-trunk\srclib\apr\test\testsockets.c,238,238,238,1,1.0,0.0,100.0,1.0,238,238,238,0,0,0,1
httpd-trunk\srclib\apr\test\testsockopt.c,139,139,139,1,1.0,0.0,100.0,1.0,139,139,139,0,0,0,1
httpd-trunk\srclib\apr\test\teststr.c,406,406,406,1,1.0,0.0,100.0,1.0,406,406,406,0,0,0,1
httpd-trunk\srclib\apr\test\teststrnatcmp.c,78,78,78,1,1.0,0.0,100.0,1.0,78,78,78,0,0,0,1
httpd-trunk\srclib\apr\test\testtable.c,201,201,201,1,1.0,0.0,100.0,1.0,201,201,201,0,0,0,1
httpd-trunk\srclib\apr\test\testtemp.c,55,55,55,1,1.0,0.0,100.0,1.0,55,55,55,0,0,0,1
httpd-trunk\srclib\apr\test\testthread.c,132,132,132,1,1.0,0.0,100.0,1.0,132,132,132,0,0,0,1
httpd-trunk\srclib\apr\test\testtime.c,306,306,306,1,1.0,0.0,100.0,1.0,306,306,306,0,0,0,1
httpd-trunk\srclib\apr\test\testud.c,91,91,91,1,1.0,0.0,100.0,1.0,91,91,91,0,0,0,1
httpd-trunk\srclib\apr\test\testuser.c,174,174,174,1,1.0,0.0,100.0,1.0,174,174,174,0,0,0,1
httpd-trunk\srclib\apr\test\testutil.c,44,44,44,1,1.0,0.0,100.0,1.0,44,44,44,0,0,0,1
httpd-trunk\srclib\apr\test\testutil.h,106,106,106,1,1.0,0.0,100.0,1.0,106,106,106,0,0,0,1
httpd-trunk\srclib\apr\test\testvsn.c,56,56,56,1,1.0,0.0,100.0,1.0,56,56,56,0,0,0,1
httpd-trunk\srclib\apr\test\tryread.c,49,49,49,1,1.0,0.0,100.0,1.0,49,49,49,0,0,0,1
httpd-trunk\srclib\apr\threadproc\beos\apr_proc_stub.c,76,76,76,1,1.0,0.0,100.0,1.0,76,76,76,0,0,0,1
httpd-trunk\srclib\apr\threadproc\beos\proc.c,446,446,446,1,1.0,0.0,100.0,1.0,446,446,446,0,0,0,1
httpd-trunk\srclib\apr\threadproc\beos\thread.c,237,237,237,1,1.0,0.0,100.0,1.0,237,237,237,0,0,0,1
httpd-trunk\srclib\apr\threadproc\beos\threadpriv.c,180,180,180,1,1.0,0.0,100.0,1.0,180,180,180,0,0,0,1
httpd-trunk\srclib\apr\threadproc\beos\threadproc_common.c,21,21,21,1,1.0,0.0,100.0,1.0,21,21,21,0,0,0,1
httpd-trunk\srclib\apr\threadproc\netware\proc.c,507,507,507,1,1.0,0.0,100.0,1.0,507,507,507,0,0,0,1
httpd-trunk\srclib\apr\threadproc\netware\procsup.c,102,102,102,1,1.0,0.0,100.0,1.0,102,102,102,0,0,0,1
httpd-trunk\srclib\apr\threadproc\netware\signals.c,81,81,81,1,1.0,0.0,100.0,1.0,81,81,81,0,0,0,1
httpd-trunk\srclib\apr\threadproc\netware\thread.c,254,254,254,1,1.0,0.0,100.0,1.0,254,254,254,0,0,0,1
httpd-trunk\srclib\apr\threadproc\netware\threadpriv.c,102,102,102,1,1.0,0.0,100.0,1.0,102,102,102,0,0,0,1
httpd-trunk\srclib\apr\threadproc\os2\proc.c,664,664,664,1,1.0,0.0,100.0,1.0,664,664,664,0,0,0,1
httpd-trunk\srclib\apr\threadproc\os2\signals.c,1,1,1,1,1.0,0.0,100.0,1.0,1,1,1,0,0,0,1
httpd-trunk\srclib\apr\threadproc\os2\thread.c,260,260,260,1,1.0,0.0,100.0,1.0,260,260,260,0,0,0,1
httpd-trunk\srclib\apr\threadproc\os2\threadpriv.c,88,88,88,1,1.0,0.0,100.0,1.0,88,88,88,0,0,0,1
httpd-trunk\srclib\apr\threadproc\unix\proc.c,711,711,711,1,1.0,0.0,100.0,1.0,711,711,711,0,0,0,1
httpd-trunk\srclib\apr\threadproc\unix\procsup.c,104,104,104,1,1.0,0.0,100.0,1.0,104,104,104,0,0,0,1
httpd-trunk\srclib\apr\threadproc\unix\signals.c,487,487,487,1,1.0,0.0,100.0,1.0,487,487,487,0,0,0,1
httpd-trunk\srclib\apr\threadproc\unix\thread.c,334,334,334,1,1.0,0.0,100.0,1.0,334,334,334,0,0,0,1
httpd-trunk\srclib\apr\threadproc\unix\threadpriv.c,129,129,129,1,1.0,0.0,100.0,1.0,129,129,129,0,0,0,1
httpd-trunk\srclib\apr\threadproc\win32\proc.c,1149,1149,1149,1,1.0,0.0,100.0,1.0,1149,1149,1149,0,0,0,1
httpd-trunk\srclib\apr\threadproc\win32\signals.c,67,67,67,1,1.0,0.0,100.0,1.0,67,67,67,0,0,0,1
httpd-trunk\srclib\apr\threadproc\win32\thread.c,281,281,281,1,1.0,0.0,100.0,1.0,281,281,281,0,0,0,1
httpd-trunk\srclib\apr\threadproc\win32\threadpriv.c,101,101,101,1,1.0,0.0,100.0,1.0,101,101,101,0,0,0,1
httpd-trunk\srclib\apr\time\unix\time.c,349,349,349,1,1.0,0.0,100.0,1.0,349,349,349,0,0,0,1
httpd-trunk\srclib\apr\time\unix\timestr.c,153,153,153,1,1.0,0.0,100.0,1.0,153,153,153,0,0,0,1
httpd-trunk\srclib\apr\time\win32\time.c,333,333,333,1,1.0,0.0,100.0,1.0,333,333,333,0,0,0,1
httpd-trunk\srclib\apr\time\win32\timestr.c,220,220,220,1,1.0,0.0,100.0,1.0,220,220,220,0,0,0,1
httpd-trunk\srclib\apr\user\netware\groupinfo.c,41,41,41,1,1.0,0.0,100.0,1.0,41,41,41,0,0,0,1
httpd-trunk\srclib\apr\user\netware\userinfo.c,70,70,70,1,1.0,0.0,100.0,1.0,70,70,70,0,0,0,1
httpd-trunk\srclib\apr\user\unix\groupinfo.c,87,87,87,1,1.0,0.0,100.0,1.0,87,87,87,0,0,0,1
httpd-trunk\srclib\apr\user\unix\userinfo.c,146,146,146,1,1.0,0.0,100.0,1.0,146,146,146,0,0,0,1
httpd-trunk\srclib\apr\user\win32\groupinfo.c,100,100,100,1,1.0,0.0,100.0,1.0,100,100,100,0,0,0,1
httpd-trunk\srclib\apr\user\win32\userinfo.c,280,280,280,1,1.0,0.0,100.0,1.0,280,280,280,0,0,0,1
httpd-trunk\support\.indent.pro,54,54,54,1,1.0,0.0,100.0,1.0,54,54,54,0,0,0,1
httpd-trunk\support\Makefile,96,96,96,1,1.0,0.0,100.0,1.0,96,96,96,0,0,0,1
httpd-trunk\support\Makefile.in,91,91,91,1,1.0,0.0,100.0,1.0,91,91,91,0,0,0,1
httpd-trunk\support\NWGNUab,330,330,330,1,1.0,0.0,100.0,1.0,330,330,330,0,0,0,1
httpd-trunk\support\NWGNUfirehose,252,252,252,1,1.0,0.0,100.0,1.0,252,252,252,0,0,0,1
httpd-trunk\support\NWGNUhtcacheclean,253,253,253,1,1.0,0.0,100.0,1.0,253,253,253,0,0,0,1
httpd-trunk\support\NWGNUhtdbm,251,251,251,1,1.0,0.0,100.0,1.0,251,251,251,0,0,0,1
httpd-trunk\support\NWGNUhtdigest,251,251,251,1,1.0,0.0,100.0,1.0,251,251,251,0,0,0,1
httpd-trunk\support\NWGNUhtpasswd,251,251,251,1,1.0,0.0,100.0,1.0,251,251,251,0,0,0,1
httpd-trunk\support\NWGNUhttxt2dbm,251,251,251,1,1.0,0.0,100.0,1.0,251,251,251,0,0,0,1
httpd-trunk\support\NWGNUlogres,258,258,258,1,1.0,0.0,100.0,1.0,258,258,258,0,0,0,1
httpd-trunk\support\NWGNUmakefile,56,56,56,1,1.0,0.0,100.0,1.0,56,56,56,0,0,0,1
httpd-trunk\support\NWGNUrotlogs,250,250,250,1,1.0,0.0,100.0,1.0,250,250,250,0,0,0,1
httpd-trunk\support\README,65,65,65,1,1.0,0.0,100.0,1.0,65,65,65,0,0,0,1
httpd-trunk\support\SHA1\README.sha1,34,34,34,1,1.0,0.0,100.0,1.0,34,34,34,0,0,0,1
httpd-trunk\support\SHA1\convert-sha1.pl,36,36,36,1,1.0,0.0,100.0,1.0,36,36,36,0,0,0,1
httpd-trunk\support\SHA1\htpasswd-sha1.pl,22,22,22,1,1.0,0.0,100.0,1.0,22,22,22,0,0,0,1
httpd-trunk\support\SHA1\ldif-sha1.example,19,19,19,1,1.0,0.0,100.0,1.0,19,19,19,0,0,0,1
httpd-trunk\support\ab,210,210,210,1,1.0,0.0,100.0,1.0,210,210,210,0,0,0,1
httpd-trunk\support\ab.c,2331,2331,2331,1,1.0,0.0,100.0,1.0,2331,2331,2331,0,0,0,1
httpd-trunk\support\ab.dsp,106,106,106,1,1.0,0.0,100.0,1.0,106,106,106,0,0,0,1
httpd-trunk\support\abs.dsp,117,117,117,1,1.0,0.0,100.0,1.0,117,117,117,0,0,0,1
httpd-trunk\support\apachectl,106,106,106,1,1.0,0.0,100.0,1.0,106,106,106,0,0,0,1
httpd-trunk\support\apachectl.in,106,106,106,1,1.0,0.0,100.0,1.0,106,106,106,0,0,0,1
httpd-trunk\support\apxs,792,792,792,1,1.0,0.0,100.0,1.0,792,792,792,0,0,0,1
httpd-trunk\support\apxs.in,792,792,792,1,1.0,0.0,100.0,1.0,792,792,792,0,0,0,1
httpd-trunk\support\check_forensic,51,51,51,1,1.0,0.0,100.0,1.0,51,51,51,0,0,0,1
httpd-trunk\support\checkgid,210,210,210,1,1.0,0.0,100.0,1.0,210,210,210,0,0,0,1
httpd-trunk\support\checkgid.c,110,110,110,1,1.0,0.0,100.0,1.0,110,110,110,0,0,0,1
httpd-trunk\support\config.m4,162,162,162,1,1.0,0.0,100.0,1.0,162,162,162,0,0,0,1
httpd-trunk\support\dbmmanage,312,312,312,1,1.0,0.0,100.0,1.0,312,312,312,0,0,0,1
httpd-trunk\support\dbmmanage.in,312,312,312,1,1.0,0.0,100.0,1.0,312,312,312,0,0,0,1
httpd-trunk\support\envvars-std,28,28,28,1,1.0,0.0,100.0,1.0,28,28,28,0,0,0,1
httpd-trunk\support\envvars-std.in,28,28,28,1,1.0,0.0,100.0,1.0,28,28,28,0,0,0,1
httpd-trunk\support\fcgistarter,210,210,210,1,1.0,0.0,100.0,1.0,210,210,210,0,0,0,1
httpd-trunk\support\fcgistarter.c,215,215,215,1,1.0,0.0,100.0,1.0,215,215,215,0,0,0,1
httpd-trunk\support\fcgistarter.dsp,106,106,106,1,1.0,0.0,100.0,1.0,106,106,106,0,0,0,1
httpd-trunk\support\firehose,210,210,210,1,1.0,0.0,100.0,1.0,210,210,210,0,0,0,1
httpd-trunk\support\firehose.c,787,787,787,1,1.0,0.0,100.0,1.0,787,787,787,0,0,0,1
httpd-trunk\support\htcacheclean,210,210,210,1,1.0,0.0,100.0,1.0,210,210,210,0,0,0,1
httpd-trunk\support\htcacheclean.c,1839,1839,1839,1,1.0,0.0,100.0,1.0,1839,1839,1839,0,0,0,1
httpd-trunk\support\htcacheclean.dsp,106,106,106,1,1.0,0.0,100.0,1.0,106,106,106,0,0,0,1
httpd-trunk\support\htdbm,210,210,210,1,1.0,0.0,100.0,1.0,210,210,210,0,0,0,1
httpd-trunk\support\htdbm.c,594,594,594,1,1.0,0.0,100.0,1.0,594,594,594,0,0,0,1
httpd-trunk\support\htdbm.dsp,106,106,106,1,1.0,0.0,100.0,1.0,106,106,106,0,0,0,1
httpd-trunk\support\htdigest,210,210,210,1,1.0,0.0,100.0,1.0,210,210,210,0,0,0,1
httpd-trunk\support\htdigest.c,293,293,293,1,1.0,0.0,100.0,1.0,293,293,293,0,0,0,1
httpd-trunk\support\htdigest.dsp,106,106,106,1,1.0,0.0,100.0,1.0,106,106,106,0,0,0,1
httpd-trunk\support\htpasswd,210,210,210,1,1.0,0.0,100.0,1.0,210,210,210,0,0,0,1
httpd-trunk\support\htpasswd.c,674,674,674,1,1.0,0.0,100.0,1.0,674,674,674,0,0,0,1
httpd-trunk\support\htpasswd.dsp,106,106,106,1,1.0,0.0,100.0,1.0,106,106,106,0,0,0,1
httpd-trunk\support\httxt2dbm,210,210,210,1,1.0,0.0,100.0,1.0,210,210,210,0,0,0,1
httpd-trunk\support\httxt2dbm.c,336,336,336,1,1.0,0.0,100.0,1.0,336,336,336,0,0,0,1
httpd-trunk\support\httxt2dbm.dsp,106,106,106,1,1.0,0.0,100.0,1.0,106,106,106,0,0,0,1
httpd-trunk\support\list_hooks.pl,101,101,101,1,1.0,0.0,100.0,1.0,101,101,101,0,0,0,1
httpd-trunk\support\log_server_status,76,76,76,1,1.0,0.0,100.0,1.0,76,76,76,0,0,0,1
httpd-trunk\support\log_server_status.in,76,76,76,1,1.0,0.0,100.0,1.0,76,76,76,0,0,0,1
httpd-trunk\support\logresolve,210,210,210,1,1.0,0.0,100.0,1.0,210,210,210,0,0,0,1
httpd-trunk\support\logresolve.c,329,329,329,1,1.0,0.0,100.0,1.0,329,329,329,0,0,0,1
httpd-trunk\support\logresolve.dsp,106,106,106,1,1.0,0.0,100.0,1.0,106,106,106,0,0,0,1
httpd-trunk\support\logresolve.pl,225,225,225,1,1.0,0.0,100.0,1.0,225,225,225,0,0,0,1
httpd-trunk\support\logresolve.pl.in,225,225,225,1,1.0,0.0,100.0,1.0,225,225,225,0,0,0,1
httpd-trunk\support\phf_abuse_log.cgi,38,38,38,1,1.0,0.0,100.0,1.0,38,38,38,0,0,0,1
httpd-trunk\support\phf_abuse_log.cgi.in,38,38,38,1,1.0,0.0,100.0,1.0,38,38,38,0,0,0,1
httpd-trunk\support\rotatelogs,210,210,210,1,1.0,0.0,100.0,1.0,210,210,210,0,0,0,1
httpd-trunk\support\rotatelogs.c,729,729,729,1,1.0,0.0,100.0,1.0,729,729,729,0,0,0,1
httpd-trunk\support\rotatelogs.dsp,106,106,106,1,1.0,0.0,100.0,1.0,106,106,106,0,0,0,1
httpd-trunk\support\split-logfile,70,70,70,1,1.0,0.0,100.0,1.0,70,70,70,0,0,0,1
httpd-trunk\support\split-logfile.in,70,70,70,1,1.0,0.0,100.0,1.0,70,70,70,0,0,0,1
httpd-trunk\support\suexec.c,673,673,673,1,1.0,0.0,100.0,1.0,673,673,673,0,0,0,1
httpd-trunk\support\suexec.h,109,109,109,1,1.0,0.0,100.0,1.0,109,109,109,0,0,0,1
httpd-trunk\support\win32\ApacheMonitor.c,1670,1670,1670,1,1.0,0.0,100.0,1.0,1670,1670,1670,0,0,0,1
httpd-trunk\support\win32\ApacheMonitor.dsp,143,143,143,1,1.0,0.0,100.0,1.0,143,143,143,0,0,0,1
httpd-trunk\support\win32\ApacheMonitor.h,78,78,78,1,1.0,0.0,100.0,1.0,78,78,78,0,0,0,1
httpd-trunk\support\win32\ApacheMonitor.manifest,10,10,10,1,1.0,0.0,100.0,1.0,10,10,10,0,0,0,1
httpd-trunk\support\win32\ApacheMonitor.rc,103,103,103,1,1.0,0.0,100.0,1.0,103,103,103,0,0,0,1
httpd-trunk\support\win32\wintty.c,374,374,374,1,1.0,0.0,100.0,1.0,374,374,374,0,0,0,1
httpd-trunk\support\win32\wintty.dsp,106,106,106,1,1.0,0.0,100.0,1.0,106,106,106,0,0,0,1
httpd-trunk\svn-commit.tmp,4,4,4,1,1.0,0.0,100.0,1.0,4,4,4,0,0,0,1
httpd-trunk\test\.indent.pro,54,54,54,1,1.0,0.0,100.0,1.0,54,54,54,0,0,0,1
httpd-trunk\test\Makefile,25,25,25,1,1.0,0.0,100.0,1.0,25,25,25,0,0,0,1
httpd-trunk\test\Makefile.in,20,20,20,1,1.0,0.0,100.0,1.0,20,20,20,0,0,0,1
httpd-trunk\test\README,3,3,3,1,1.0,0.0,100.0,1.0,3,3,3,0,0,0,1
httpd-trunk\test\check_chunked,58,58,58,1,1.0,0.0,100.0,1.0,58,58,58,0,0,0,1
httpd-trunk\test\cls.c,182,182,182,1,1.0,0.0,100.0,1.0,182,182,182,0,0,0,1
httpd-trunk\test\make_sni.sh,396,396,396,1,1.0,0.0,100.0,1.0,396,396,396,0,0,0,1
httpd-trunk\test\tcpdumpscii.txt,50,50,50,1,1.0,0.0,100.0,1.0,50,50,50,0,0,0,1
httpd-trunk\test\test-writev.c,101,101,101,1,1.0,0.0,100.0,1.0,101,101,101,0,0,0,1
httpd-trunk\test\test_find.c,78,78,78,1,1.0,0.0,100.0,1.0,78,78,78,0,0,0,1
httpd-trunk\test\test_limits.c,200,200,200,1,1.0,0.0,100.0,1.0,200,200,200,0,0,0,1
httpd-trunk\test\test_parser.c,75,75,75,1,1.0,0.0,100.0,1.0,75,75,75,0,0,0,1
httpd-trunk\test\test_select.c,46,46,46,1,1.0,0.0,100.0,1.0,46,46,46,0,0,0,1
httpd-trunk\test\time-sem.c,591,591,591,1,1.0,0.0,100.0,1.0,591,591,591,0,0,0,1
modules\filters\config.m4,73,24,3,24,11.0,7.0,34.76,1.0,130,37,5,57,19,2,1
docs\manual\misc\perf-tuning.xml.meta,3,1,0,27,11.0,3.0,19.67,1.0,32,2,1,29,2,1,1
docs\manual\misc\perf-tuning.xml.fr,1073,1174,54,20,4.0,1.0,68.61,1.5,1392,1174,70,319,143,16,1
docs\manual\developer\modules.xml.ja,0,0,0,8,7.0,5.0,88.99,1.0,109,97,14,109,97,14,1
docs\manual\misc\perf-tuning.xml.ko,0,0,0,24,14.0,8.0,24.14,1.0,29,6,1,29,6,1,1
docs\manual\misc\perf-tuning.xml.tr,1072,1135,54,20,9.0,8.0,97.62,1.0,1166,1135,58,94,69,5,1
docs\manual\misc\perf-tuning.xml,-97,6,-4,22,14.0,12.0,61.92,1.0,155,100,7,252,142,11,1
docs\manual\content-negotiation.xml.meta,3,1,0,25,11.0,3.0,24.0,1.0,39,3,2,36,3,1,1
docs\manual\content-negotiation.xml.fr,712,710,119,6,2.0,1.0,99.45,1.0,721,710,120,9,5,2,1
docs\manual\developer\modules.xml,10,10,2,5,5.0,0.0,47.06,1.0,22,13,4,12,6,2,1
docs\manual\mod\mod_privileges.xml,382,280,38,10,7.0,6.0,93.97,1.0,473,280,47,91,75,9,1
modules\arch\unix\mod_privileges.c,588,427,59,10,4.0,1.0,87.81,4.0,659,427,66,71,19,7,1
include\mod_core.h,8,17,1,13,9.0,5.0,44.74,1.0,42,17,3,34,17,3,1
modules\proxy\proxy_util.h,45,36,11,4,2.0,0.0,88.24,1.0,48,36,12,3,3,1,1
modules\proxy\ajp_msg.c,37,51,2,18,10.0,5.0,52.44,1.0,131,80,7,94,29,5,1
modules\aaa\NWGNUaccesscompat,-2,0,0,6,1.0,0.0,100.0,1.5,31,18,5,33,18,6,1
modules\aaa\NWGNUallowmethods,248,248,50,5,2.0,0.0,91.85,1.0,259,248,52,11,7,2,1
modules\aaa\NWGNUauthbasc,-2,0,0,6,1.0,0.0,100.0,1.5,31,18,5,33,18,6,1
modules\aaa\NWGNUauthdigt,-2,0,0,6,1.0,0.0,100.0,1.5,31,18,5,33,18,6,1
modules\aaa\NWGNUauthform,250,253,31,8,2.0,1.0,98.96,1.0,269,253,34,19,7,2,1
modules\aaa\NWGNUauthnano,-2,0,0,6,1.0,0.0,100.0,1.5,31,18,5,33,18,6,1
modules\aaa\NWGNUauthndbd,-1,1,0,6,1.0,0.0,100.0,2.5,32,18,5,33,17,6,1
modules\aaa\NWGNUauthndbm,-1,1,0,6,1.0,0.0,100.0,1.5,31,18,5,32,17,5,1
modules\aaa\NWGNUauthnfil,-2,0,0,6,1.0,0.0,100.0,1.5,31,18,5,33,18,6,1
modules\aaa\NWGNUauthnsocache,248,251,35,7,1.0,0.0,100.0,1.0,264,251,38,16,7,2,1
modules\aaa\NWGNUauthnzldap,0,1,0,6,1.0,0.0,100.0,2.0,32,18,5,32,17,5,1
modules\aaa\NWGNUauthzdbd,249,250,28,9,3.0,0.0,61.35,1.0,532,250,59,283,250,31,1
modules\aaa\NWGNUauthzdbm,-2,0,0,6,1.0,0.0,100.0,1.5,30,17,5,32,17,5,1
modules\aaa\NWGNUauthzgrp,-3,0,0,6,1.0,0.0,100.0,1.5,30,17,5,33,18,6,1
modules\aaa\NWGNUauthzusr,-3,0,0,6,1.0,0.0,100.0,1.5,30,17,5,33,18,6,1
modules\apreq\NWGNUmakefile,250,250,125,2,1.0,0.0,100.0,1.0,251,250,126,1,1,0,1
modules\cache\NWGNUcach_dsk,-4,0,0,8,2.0,0.0,95.0,1.5,38,21,5,42,23,5,1
modules\cache\NWGNUmod_cach,-4,0,-1,6,1.0,0.0,100.0,1.0,33,21,6,37,23,6,1
modules\cache\NWGNUsocachdbm,260,264,32,8,1.0,0.0,100.0,1.0,281,264,35,21,7,3,1
modules\cache\NWGNUsocachmem,260,260,87,3,1.0,0.0,100.0,1.0,263,260,88,3,2,1,1
modules\cache\NWGNUsocachshmcb,260,264,37,7,1.0,0.0,100.0,1.0,276,264,39,16,7,2,1
modules\cluster\NWGNUmodheartbeat,257,258,26,10,3.0,0.0,63.22,1.0,535,258,54,278,257,28,1
modules\cluster\NWGNUmodheartmonitor,257,258,26,10,3.0,1.0,63.54,1.0,533,258,53,276,257,28,1
modules\database\NWGNUmakefile,-4,0,0,8,2.0,1.0,97.22,1.0,34,18,4,38,20,5,1
modules\dav\fs\NWGNUmakefile,-4,1,0,11,2.0,1.0,97.56,1.0,39,19,4,43,20,4,1
modules\dav\lock\NWGNUmakefile,-2,1,0,10,2.0,1.0,97.37,1.0,37,17,4,39,18,4,1
modules\dav\main\NWGNUmakefile,-3,0,0,10,2.0,1.0,97.7,1.0,42,21,4,45,22,4,1
modules\debugging\NWGNUmodbucketeer,-2,0,0,8,2.0,1.0,100.0,1.5,33,18,4,35,18,4,1
modules\debugging\NWGNUmoddumpio,-2,0,0,8,2.0,1.0,100.0,1.5,33,18,4,35,18,4,1
modules\debugging\NWGNUmodfirehose,249,249,124,2,1.0,0.0,100.0,1.0,250,249,125,1,1,0,1
modules\echo\NWGNUmakefile,-4,0,0,8,2.0,1.0,97.22,1.0,34,18,4,38,20,5,1
modules\examples\NWGNUcase_flt,256,259,28,9,4.0,2.0,64.18,1.0,530,259,59,274,258,30,1
modules\examples\NWGNUcase_flt_in,256,259,28,9,4.0,2.0,64.18,1.0,530,259,59,274,258,30,1
modules\examples\NWGNUexample_hooks,-3,1,0,10,3.0,1.0,79.37,1.0,30,8,3,33,9,3,1
modules\examples\NWGNUexample_ipc,257,259,37,7,3.0,1.0,64.03,1.0,533,259,76,276,259,39,1
modules\experimental\NWGNUnoloris,256,258,37,7,2.0,0.0,64.16,1.0,527,258,75,271,256,39,1
modules\filters\NWGNUcharsetl,-3,0,0,6,1.0,0.0,100.0,1.5,19,7,3,22,7,4,1
modules\filters\NWGNUdeflate,-2,1,0,9,2.0,0.0,94.74,1.0,18,8,2,20,8,2,1
modules\filters\NWGNUextfiltr,-2,0,0,6,1.0,0.0,100.0,1.5,31,18,5,33,18,6,1
