filename,#CodeChurnInFile,MaxSizeCodeChurn,AvgSizeCodeChurn,#Commits,#Contributors,#MinorContributors,#ContibutorExperience,#Hunks,#LinesAdded,MaxLinesAdded,AvgLinesAdded,#LinesRemoved,MaxLinesRemoved,AvgLinesRemoved,vulnerable
reviewboard\static\rb\css\ui\colors.less,65,32,7,9,2,0,62.96,1,73,36,8,8,4,1,0
reviewboard\static\rb\css\pages\admin\repositories.less,154,115,51,3,1,0,100.0,1,155,115,52,1,1,0,0
reviewboard\templates\admin\scmtools\repository\_fieldset.html,50,50,50,1,1,0,100.0,1,50,50,50,0,0,0,0
reviewboard\templates\admin\scmtools\repository\change_form.html,-100,44,-3,31,6,3,55.39,2,219,44,7,319,140,10,0
reviewboard\templates\admin\includes\fieldset.html,34,47,17,2,1,0,100.0,2.5,59,47,30,25,25,12,0
reviewboard\static\rb\js\ui\views\tests\dialogViewTests.js,48,48,48,1,1,0,100.0,14,77,77,77,29,29,29,0
docs\releasenotes\3.0.17.rst,44,44,22,2,1,0,100.0,1.0,45,44,22,1,1,0,0
reviewboard\static\rb\css\ui\alert.less,168,148,84,2,1,0,100.0,3.0,178,148,89,10,10,5,0
reviewboard\static\rb\js\admin\repositoryform.js,-36,3,-9,4,1,0,100.0,2.5,23,15,6,59,56,15,0
docs\codebase\Makefile,1,1,0,2,2,0,60.0,1.5,3,2,2,2,1,1,0
docs\manual\settings_local.py,14,5,4,4,3,0,65.0,1.0,17,7,4,3,2,1,0
reviewboard\static\lib\css\jasmine-3.5.0.css,128,72,43,3,2,0,63.64,1,141,85,47,13,13,4,0
reviewboard\static\rb\css\pages\admin\base.less,22,13,11,2,1,0,100.0,1.5,23,13,12,1,1,0,0
reviewboard\static\rb\css\pages\admin\change-form.less,428,218,143,3,1,0,100.0,1,434,218,145,6,5,2,0
reviewboard\static\rb\css\pages\admin\extensions.less,33,33,16,2,1,0,100.0,1.0,34,33,17,1,1,0,0
reviewboard\static\rb\css\pages\admin\integrations.less,29,25,10,3,1,0,100.0,1,31,25,10,2,1,1,0
reviewboard\static\rb\css\pages\admin\widgets.less,53,53,26,2,1,0,100.0,1.0,54,53,27,1,1,0,0
reviewboard\templates\admin\widgets\split_datetime.html,5,5,5,1,1,0,100.0,1,5,5,5,0,0,0,0
reviewboard\templates\admin\edit_inline\stacked.html,63,63,32,2,1,0,100.0,1.0,64,63,32,1,1,0,0
reviewboard\static\rb\css\ui\content-header.less,150,142,50,3,1,0,100.0,1,151,142,50,1,1,0,0
